pmid,title,abstract,label,model_prob,mentions_consciousness,mentions_awareness,mentions_anesthesia,mentions_coma,mentions_vegetative,mentions_minimally_conscious,mentions_locked_in,mentions_sedation,mentions_arousal,mentions_neural,mentions_philosophy,mentions_qualia,mentions_subjective,mentions_phenomenology,mentions_report,mentions_religion,mentions_global_workspace,mentions_iit,mentions_mind_brain_identity,mentions_orch_or,mentions_panpsychism,mentions_dualism,mentions_monism,mentions_electromagnetic,mentions_neural_correlates,mentions_physicalism,mentions_edelman,mentions_crick,mentions_koch,mentions_dennett,mentions_baars,mentions_mcfadden,mentions_searle,mentions_chalmers,mentions_dehaene,mentions_tononi,mentions_friston,len_abstract_over_250,pred,mismatch,abs_margin
22728143,Subjective measures of consciousness in artificial grammar learning task.,"Consciousness can be measured in various ways, but different measures often yield different conclusions about the extent to which awareness relates to performance. Here, we compare five different subjective measures of awareness in the context of an artificial grammar learning task. Participants (N=217) expressed their subjective awareness of rules using one of five different scales: confidence ratings (CRs), post-decision wagering (PDW), feeling of warmth (FOW), rule awareness (RAS), and continuous scale (SDS). All scales were equally sensitive to conscious knowledge. PDW, however, was affected by risk aversion, and both RAS and SDS applied different minimal criteria for rule awareness. CR seems to capture the largest range of consciousness, but failed to indicate unconscious knowledge with the guessing criterion. We close by discussing the theoretical implications of scale sensitivity and propose that CR's unique features enable (in conjunction with RAS and FOW) a finer assessment of subjective states of awareness.",1,0.663345146459883,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.16334514645988296
20950351,Pharmacokinetics and pharmacodynamics of three intravenous doses of yohimbine in the horse.,"Yohimbine is an alpha 2 adrenergic receptor antagonist, which has been shown to counteract the CNS depressant effects of alpha 2 receptor agonists in a number of species. Recently, our laboratory identified yohimbine in the absence of detectable concentrations of an alpha 2 agonist in a regulatory sample collected from a horse racing in California. This coupled with anecdotal reports of CNS stimulation and documented reports of cardiovascular changes when administered in conjunction with an agonist led us to investigate the pharmacokinetics and pharmacodynamics of yohimbine when administered alone. Nine healthy adult horses received a single intravenous dose of 0.1, 0.2, and 0.4 mg/kg yohimbine. Blood samples were collected at time 0 (prior to drug administration) and at various times up to 24 h postdrug administration. Plasma samples were analyzed using liquid chromatography-mass spectrometry (LC-MS), and resulting data analyzed using both noncompartmental and compartmental analysis. Peak plasma concentrations were 106.0 +/- 28.9, 156.7 +/- 34.3, and 223.0 +/- 44.5 ng/mL for doses of 0.1, 0.2, and 0.4 mg/kg, respectively. Immediately following administration, two horses showed signs of sedation, one horse appeared excited, while the other six appeared behaviorally unaffected. Episodes of tachycardia were noted within minutes of administration for all horses at all doses; however, there was no correlation between behavioral responses and episodes of increased heart rate. Sixty-three percent of the horses (8, 6, and 4 of the 9 horses in the 0.1, 0.2, and 0.4 mg/kg dose groups, respectively) exhibited second-degree atrial-ventricular conduction blocks and bradycardia prior to drug administration that transiently improved or disappeared upon administration of yohimbine. Gastrointestinal sounds were transiently increased following all doses.",0,0.3373918337740175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.1626081662259825
11422456,Conscious recollection and illusory recognition: an event-related fMRI study.,"In this event-related functional magnetic resonance imaging (fMRI) study we examined the neuronal correlates of the subprocesses underlying recognition memory. In an explicit memory task, participants had to discriminate studied ('old') words from semantically related and unrelated 'new' (unstudied) words. We examined whether the correct rejection of semantically related words which were similar to old words, which had elicited correct responses, was based on conscious recollection of study phase information. In this task, false-positive responses to semantically related new words can be assumed to result from the assessment of the semantic similarity between test words and studied words with minimal recollection. For correct identification of old words and correct rejection of new related words we found common activation in a variety of brain areas that have been shown to be involved in conscious recollection, among them the left middle frontal gyrus, the precuneus, the retrosplenial cortex, the left parahippocampal gyrus and the thalamus. For correct responses to old words, the frontomedian wall, the posterior cingulate cortex and the nucleus accumbens were additionally activated, suggesting an emotional contribution to these judgements. Correct rejections of related new words were associated with additional activation of the right middle frontal gyrus, suggesting higher monitoring demands for these more difficult recognition judgements. False-positive responses to semantically related new words were associated with enhanced activation in the frontomedian wall. The results point to an important role of the prefrontal cortex as well as medial temporal and medial parietal regions of the brain in successful memory retrieval and conscious recollection.",1,0.6619148089085009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.16191480890850085
38179033,A prospective study on single-port versus multiport patient-reported surgical outcomes.,"INTRODUCTION: We sought to determine potential patient reported advantages of the da Vinci single-port (SP) robotic system for urological procedures compared with the previous model, the da Vinci multiport (MP) system. The SP model utilizes a single 30 to 40 mm incision rather than multiple 5 to 22 mm incisions. This project aims to prospectively investigate the impact of the novel SP system on patient reported cosmetic and psychometric surgical outcomes. METHODS: We conducted a prospective study of patients who underwent uro-oncologic surgery by three urologists at the University of Illinois Chicago from April to November 2021. Study participants completed a Patient Scar Assessment Questionnaire 20 and 90 days post-procedure. The Patient Scar Assessment Questionnaire is a reliable measure of surgical scars that includes five subscales: Appearance, Symptoms, Consciousness, Satisfaction with Appearance, and Satisfaction with Symptoms. Higher scores represented worse reported outcomes. RESULTS: On Postoperative Day 20, there were 77 responses (53 SP and 24 MP). Patients receiving SP procedures reported more favourable outcomes in terms of appearance, symptoms, consciousness, and pain medication. On Day 90, there were 37 responses (24 SP and 13 MP). Patients receiving SP procedures reported more favourable outcomes in terms of appearance. No significant differences were seen on Day 90 in terms of pain, medication, symptoms, consciousness, or satisfaction. CONCLUSIONS: This study demonstrates the superiority of the SP in patient reported cosmetic and pain outcomes on short- and long-term follow-up after uro-oncological surgical procedures. Symptomatic and cosmetic advantages are present at the 20 day follow-up, with better scar appearance being significant 90 days after surgery.",0,0.33892057917315427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.16107942082684573
40191062,Systemic Primary Carnitine Deficiency Presenting With Substantia Nigra and Basal Ganglia Injury: A Case Report.,"Systemic primary carnitine deficiency (SPCD) is a rare congenital fatty acid metabolism disorder causing impaired beta-oxidation and energy production, leading to hypoglycemia, metabolic encephalopathy, and sudden death. Early diagnosis and treatment, including L-carnitine supplementation and fasting avoidance, can improve prognosis. However, newborn screening (NBS) criteria differ by region, and standardized guidelines are lacking. This report presents a case of SPCD undetected by NBS, resulting in basal ganglia damage and dystonia due to metabolic decompensation. A 1-year-9-month-old girl with no abnormalities on NBS presented with impaired consciousness. She exhibited hypoketotic hypoglycemia, hyperammonemia, and myocardial hypertrophy. Suspecting a fatty acid metabolism disorder, L-carnitine and high-calorie infusion were initiated. Laboratory tests revealed markedly low serum total and free carnitine levels, and genetic analysis confirmed a homozygous SLC22A5 mutation. Brain MRI on day 7 revealed bilateral basal ganglia and substantia nigra abnormalities. The patient developed severe dystonia and respiratory failure, requiring ECMO management. L-DOPA was initiated on day 62, resulting in improvements in dystonia, swallowing, and motor function. By day 88, MRI showed resolution of basal ganglia abnormalities, though cerebral atrophy persisted. Basal ganglia damage is a rare but severe SPCD complication. L-DOPA may alleviate dystonia by acting on dopaminergic neurons in the substantia nigra. Early ketone measurement during emergencies is crucial for diagnosing fatty acid metabolism disorders. A standardized NBS protocol with a defined carnitine cutoff value is essential for early detection and prevention of SPCD complications.",0,0.34094900650558013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.15905099349441987
8672386,Haemodynamic effects of moderate normovolaemic haemodilution in conscious and anaesthetized patients.,"We have assessed the haemodynamic effects of moderate normovolaemic haemodilution in ASA I patients, either conscious or during enflurane-fentanyl anaesthesia (10 patients in each group). Cardiac index (CI), stroke index (SI) and ejection fraction (EF) were measured by transthoracic electrical bioimpedance and, in the anaesthesia group, arterial and central venous blood samples were obtained to assess oxygen delivery (DO2), oxygen consumption (VO2) and oxygen extraction ratio (O2ER). In conscious patients, heart rate (HR) remained unchanged as SI, EF and CI increased. When haemodilution was performed during anaesthesia, CI remained stable in spite of a slight increase in SI, as HR decreased. This produced a reduction in DO2 which was compensated for by an increase in O2ER, allowing maintenance of VO2 without alteration in blood lactate concentration.",0,0.3411203399886386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.1588796600113614
8257404,The role of CS-US contingency in human evaluative conditioning.,"Recent studies suggest that in Pavlovian conditioning, two different processes may be operative: signal learning and evaluative learning, resulting in two qualitatively different associative structures. Signal-learning is hypothesized to be responsible for providing us with genuine predictors (CS) for significant events (US). This proposition logically entails that the statistical-correlational relation, i.e. the contingency between CS and US should be a crucial determinant of signal learning. Evaluative conditioning, on the other hand, refers to the observation that the mere pairing of neutral with (dis)liked stimuli changes the valence of the originally neutral stimuli in a (negative) positive direction. As argued elsewhere, evaluative conditioning is probably based on the CS acquiring a mere referential value to the US, without any genuine CS-US expectancy being involved. From this, it was hypothesized that evaluative conditioning might not be dependent on CS-US contingency. Using the standard evaluative conditioning paradigm, four different levels of CS-US contingency were created on a between-subject base. The overall effect of evaluative conditioning was strongly significant, and was not mediated by awareness of the CS-US relation. Of crucial importance, this conditioning effect did not interact with the level of contingency, supporting the hypothesis that CS-US contingency is not a crucial determinant of evaluative conditioning. Moreover, this effect was obtained in a situation in which Ss simultaneously evidence to have consciously registered quite accurately the different levels of CS-US contingency.",0,0.3417393508849587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.15826064911504129
28425015,The New Classification of Seizures by the International League Against Epilepsy 2017.,"PURPOSE OF REVIEW: This review presents the newly developed International League Against Epilepsy (ILAE) 2017 classification of seizure types. RECENT FINDINGS: The fundamental distinction is between seizures that begin focally in one hemisphere of the brain, generalized onset seizures that apparently originate in both hemispheres, and seizures of unknown onset. Focal seizures optionally can be subclassified according to whether awareness (a surrogate marker for consciousness) is intact or impaired. The next level of classification for focal seizures is motor (with subgroups automatisms, atonic, clonic, epileptic spasms, hyperkinetic, myoclonic, tonic), non-motor (with subgroups autonomic, behavior arrest, cognitive, emotional, sensory), and focal to bilateral tonic-clonic. Generalized seizures are categorized as motor (tonic-clonic, clonic, tonic, myoclonic, myoclonic-tonic-clonic, myoclonic-atonic, atonic, epileptic spasms) and non-motor/absence (typical, atypical, myoclonic, eyelid myoclonia). The classification allows new types of focal seizures and a few new generalized seizures, and clarifies terms used to name seizures.",0,0.3422965344942579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.1577034655057421
16484362,Enhanced sympathetic outflow and decreased baroreflex sensitivity are associated with intermittent hypoxia-induced systemic hypertension in conscious rats.,"Long-term exposure to intermittent hypoxia (IH), such as that occurring in association with sleep apnea, may result in systemic hypertension; however, the time course changes in arterial pressure, autonomic functions, and baroreflex sensitivity are still unclear. We investigated the changes in cardiovascular neural regulations during the development of chronic IH-induced hypertension in rats. Sprague-Dawley rats were exposed to repetitive 1.25-min cycles (30 s of N2+45 s of 21% O2) of IH or room air (RA) for 6 h/day during light phase (10 AM-4 PM) for 30 days. Arterial pressure was measured daily using the telemetry system during RA breathing. The mean arterial pressure (MAP) and interpulse interval (PPI) signals were then used to assess the autonomic functions and spontaneous baroreflex sensitivity by auto- and cross-spectral analysis, respectively. Stable MAP, low-frequency power of MAP (BLF), and low-frequency power (LF)-to-high frequency power (HF) ratio of PPI (LF/HF) were significantly higher in IH-exposed rats, compared with those of RA-exposed rats. Elevation of the MAP, BLF, LF/HF, and minute ventilation started 5 days after IH exposure and lasted until the end of the 30-day observation period. Additionally, IH-exposed rats had significant lower slope of MAP-PPI linear regression (under a successively descending and ascending) and magnitude of MAP-PPI transfer function (at frequency ranges of 0.06-0.6 Hz or 0.6-2.4 Hz) after IH exposure for 17 days. However, RA-exposed rats did not exhibit these changes. The results of this study indicate that chronic IH-induced hypertension is associated with a facilitation of cardiovascular sympathetic outflow and inhibition of baroreflex sensitivity in conscious rats.",0,0.34293087293988816,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.15706912706011184
23019408,An overlooked cause of impaired consciousness in a hemodialysis patient.,,0,0.3500657538352474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.1499342461647526
31776211,"Level of Consciousness Is Dissociable from Electroencephalographic Measures of Cortical Connectivity, Slow Oscillations, and Complexity.","Leading neuroscientific theories posit a central role for the functional integration of cortical areas in conscious states. Considerable evidence supporting this hypothesis is based on network changes during anesthesia, but it is unclear whether these changes represent state-related (conscious vs unconscious) or drug-related (anesthetic vs no anesthetic) effects. We recently demonstrated that carbachol delivery to prefrontal cortex (PFC) restored wakefulness despite continuous administration of the general anesthetic sevoflurane. By contrast, carbachol delivery to parietal cortex, or noradrenaline delivery to either prefrontal or parietal cortices, failed to restore wakefulness. Thus, carbachol-induced reversal of sevoflurane anesthesia represents a unique state that combines wakefulness with clinically relevant anesthetic concentrations in the brain. To differentiate the state-related and drug-related associations of cortical connectivity and dynamics, we analyzed the electroencephalographic data gathered from adult male Sprague Dawley rats during the aforementioned experiments for changes in functional cortical gamma connectivity (25-155 Hz), slow oscillations (0.5-1 Hz), and complexity (<175 Hz). We show that higher gamma (85-155 Hz) connectivity is decreased (p </= 0.02) during sevoflurane anesthesia, an expected finding, but was not restored during wakefulness induced by carbachol delivery to PFC. Conversely, for rats in which wakefulness was not restored, the functional gamma connectivity remained reduced, but there was a significant decrease (p < 0.001) in the power of slow oscillations and increase (p < 0.001) in cortical complexity, which was similar to that observed during wakefulness induced after carbachol delivery to PFC. We conclude that the level of consciousness can be dissociated from cortical connectivity, oscillations, and dynamics.SIGNIFICANCE STATEMENT Numerous theories of consciousness suggest that functional connectivity across the cortex is characteristic of the conscious state and is reduced during anesthesia. However, it is unknown whether the observed changes are state-related (conscious vs unconscious) or drug-related (drug vs no drug). We used a novel rat model in which cholinergic stimulation of PFC produced wakefulness despite continuous exposure to a general anesthetic. We demonstrate that, as expected, general anesthesia reduces connectivity. Surprisingly, the connectivity remains suppressed despite pharmacologically induced wakefulness in the presence of anesthetic, with restoration occurring only after the anesthetic is discontinued. Thus, whether an animal exhibits wakefulness or not can be dissociated from cortical connectivity, prompting a reevaluation of the role of connectivity in level of consciousness.",1,0.6467996571399242,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.14679965713992416
29973890,The Relevance of Explanatory First-Person Approaches (EFPA) for Understanding Psychopathological Phenomena. The Role of Phenomenology.,"The main aim of this paper is to demonstrate the contributions of phenomenology-inspired approaches to the explanation of psychopathological phenomena. First, I introduce the notion of Explanatory First-Person Approaches (EFPA) which share the assumption that the explanation of consciousness and conscious phenomena necessitates, at least partially, phenomenal facts functioning as explanans. Phenomenal facts refer to facts about structures and processes of consciousness. To differentiate phenomenology from other EFPA and to extract its distinctive feature, I compare phenomenology to the method falling under the category of EFPA it overlaps with the most: new introspective methods as recently described. I then present genetic phenomenology as the distinctive feature of phenomenology and show how particularly genetic phenomenology complements biological explanations of psychopathological phenomena in the context of psychiatric disorders such as schizophrenia. Moreover, I present Cognitive Theory (CT) as the most acknowledged EFPA in the broader scientific community, demonstrate CT's limitations in explaining conscious phenomena in the context of psychological disturbances such as depression, and show how genetic phenomenology can also significantly complement the cognitive approach. An example in the context of burnout-depression will be given. The overall argument for the significance of phenomenology is as follows: Genetic phenomenology renders phenomenology a distinctive kind of EFPA; genetic phenomenology can complement one of the most dominant non-EFPA accounts in the science of psychiatric disorders: biological reductionism; and genetic phenomenology can complement the most dominant existing EFPA in the science of psychological disturbances: Cognitive Theory.",1,0.6458502596076866,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.1458502596076866
25627861,Making sense: Dopamine activates conscious self-monitoring through medial prefrontal cortex.,"When experiences become meaningful to the self, they are linked to synchronous activity in a paralimbic network of self-awareness and dopaminergic activity. This network includes medial prefrontal and medial parietal/posterior cingulate cortices, where transcranial magnetic stimulation may transiently impair self-awareness. Conversely, we hypothesize that dopaminergic stimulation may improve self-awareness and metacognition (i.e., the ability of the brain to consciously monitor its own cognitive processes). Here, we demonstrate improved noetic (conscious) metacognition by oral administration of 100 mg dopamine in minimal self-awareness. In a separate experiment with extended self-awareness dopamine improved the retrieval accuracy of memories of self-judgment (autonoetic, i.e., explicitly self-conscious) metacognition. Concomitantly, magnetoencephalography (MEG) showed increased amplitudes of oscillations (power) preferentially in the medial prefrontal cortex. Given that electromagnetic activity in this region is instrumental in self-awareness, this explains the specific effect of dopamine on explicit self-awareness and autonoetic metacognition.",1,0.6333463224323775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.13334632243237754
35013991,Implicit learning of a response-contingent task.,"In previous research, relative response speed was revealed to have been used as a predictive cue to guide attention to a target location, in a phenomenon known as ""cueing by response."" In this study, we explored whether responses can implicitly induce the use of cognitive control, especially in selecting and implementing task-sets. Participants were trained to perform tasks corresponding to different task cues during the training phase. Unbeknownst to participants, the response-contingent group's response to the previous trial determined task type in the subsequent trial, while that of the random group was randomly determined. When the task cue was removed in the testing phase, the percentage of correctly selected response-contingent tasks of the response-contingent group was at a greater level than the chance and the random group, implying that cueing by response can activate appropriate task-sets. The perceptual stimuli did not modulate the task cueing by response, and the response was directly associated with the task. Thus, the results show that top-down control can be carried out even without conscious awareness, using response as a novel type of cue.",1,0.6305660754389872,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.13056607543898724
35475373,Naturalistic use of psychedelics is related to emotional reactivity and self-consciousness: The mediating role of ego-dissolution and mystical experiences.,"BACKGROUND: Psychedelics are able to acutely alter emotional reactivity and self-consciousness. However, whether the regular naturalistic use of psychedelics can be linked to more persistent trait-level changes in these domains remains an open question. AIM: To test the hypotheses that (1) using psychedelics is related to higher positive and lower negative emotional reactivity; and (2) an adaptive pattern of self-consciousness, including diminished public self-consciousness and rumination, and increased reflection and self-awareness; and (3) these relations are mediated by the intensity of past ego-dissolution and mystical experiences. METHOD: An online survey including questions about the history of psychoactive substance use; questionnaires measuring trait levels of emotional reactivity and self-consciousness; questionnaires for retrospective assessment of ego-dissolution and mystical experiences. Data collected from 2516 participants (1661 psychedelics users) were analyzed using robust linear regression and mediation analysis. RESULTS: A higher number of lifetime uses of psychedelics predicted greater positive and lower negative emotional reactivity; also, in the domain of self-consciousness, it predicted greater reflection and internal state awareness, and reduced rumination tendency and public self-consciousness. Finally, the intensity of past mystical and ego-dissolution experiences mediated almost all the observed relationships between the lifetime number of psychedelics uses and psychological variables. CONCLUSIONS: Lifetime psychedelics use predicts an adaptive pattern of trait-level emotional reactivity and self-consciousness. Ego-dissolution and mystical experiences are essential in understanding the long-lasting psychological effects of psychedelics use. Our findings might potentially explain previous observations of increased well-being in psychedelics users.",0,0.36995851452327316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.13004148547672684
28155424,"The Currency of Consciousness: Neurology, Specialization, and the Global Practices of Medicine.","This article explores the formation of a global community of neurologists between 1918 and 1970. Relying chiefly upon documents located in Anglo-American archives, its argument follows a narrative from money to memory, and posits that this global community of neurologists formed not out of a shared science and medicine of the nervous system, but out of shared dispositions in tastes, values, and culture. The localism and heterogeneity of the science and medicine of the nervous system was in fact so pronounced that neurologists - especially when they worked as ""global citizens"" - were forced to focus upon their superficial commonalities rather than examine local distinctions. This avoidance of a direct effort to define the content of neurology - or at least to confront their differences - exercised a peculiar influence on the specialty. Neurologists and their ""official memory"" became negotiated, and even imagined constructs. Consequently, these diverse cultures were ultimately subordinated to dominant economic interests.",0,0.37025157907170286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.12974842092829714
30770613,"Healthier rhythm, healthier brain? Integrity of circadian melatonin and temperature rhythms relates to the clinical state of brain-injured patients.","BACKGROUND: Healthy circadian rhythmicity has been suggested to relate to a better state of brain-injured patients and to support the emergence of consciousness in patient groups characterized by a relative instability thereof such as patients with disorders of consciousness (DOC). METHODS: Going beyond earlier studies, a systems-level perspective was adopted and, using multilevel modelling, the joint predictive value of three indices of circadian rhythm integrity derived from skin temperature variations, melatoninsulfate secretion, and physical activity (wrist actigraphy) patterns was evaluated for the behaviourally assessed state [Coma Recovery Scale - Revised (CRS-R) score] of DOC patients [13 unresponsive wakefulness syndrome; seven minimally conscious (exit) state]. Additionally, it was assessed in a subset of 16 patients whether patients' behavioural repertoire (CRS-R score) varied (i) with time of day or (ii) offset from the body temperature maximum (BT(max) ), i.e. when cognitive performance is expected to peak. RESULTS: The results reveal that better integrity of circadian melatoninsulfate and temperature rhythms relate to a richer behavioural repertoire. Moreover, higher CRS-R scores are, by trend, related to assessments taking place at a later daytime or deviating less from the pre-specified time of occurrence of BT(max) . CONCLUSIONS: In conclusion, the results suggest that therapeutic approaches aimed at improving circadian rhythms in brain-injured patients are promising and should be implemented in hospitals or nursing homes. Beyond this, it might be helpful to schedule diagnostic procedures and therapies around the (pre-assessed) BT(max) ( approximately 4 pm in healthy individuals) as this is when patients should be most responsive.",0,0.3711624237210349,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.12883757627896508
35617851,Neural mechanisms of response priming do not support veridical unconscious processing.,"Studies using the priming paradigm often infer that unconscious processes have more veridical access to the world than conscious processes. These interpretations are based on a standard reasoning that erroneously infers good sensitivity of indirect measures from a clear priming effect. To correct for this fallacy, researchers should explicitly compute the sensitivities from indirect measures and compare them against the sensitivities of direct measures. Recent results suggest that indirect behavioral measures are not more sensitive than direct measures and challenge interpretations about veridical unconscious processing. We add to these behavioral results by focusing on neurophysiological indirect measures. In two EEG experiments, we investigate whether event related potentials (ERPs) are more sensitive to different visual stimuli than direct measures. The results show the opposite effect: higher sensitivities for direct than indirect measures. Therefore-contrasting commonly held belief-we find no evidence for more veridical unconscious than conscious processes in ERP measures.",1,0.6280362557406248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.12803625574062483
20000008,[Possibility of a description of mind in terms of quantum theory].,"The problem of mind and consciousness cannot be treated as an object of science without much difficulty. Inevitably there is the self-contradiction that the work itself in science and thinking is an object of thought. In this meaning, we need to get back to the fundamental problem of how the world is perceived. The fundamental concept of quantum theory includes essentially unsolved problems such as the observation problem. In this paper, we begin to consider this fundamental problem in quantum theory and discuss the possibility of a description of mind in terms of quantum theory.",1,0.6168522682867543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.11685226828675432
23178958,Conscious processing during retrieval can occur in early and late visual regions.,"Previous evidence has suggested a functional-anatomic dissociation between conscious and nonconscious processing during retrieval where early visual regions BA17/18 are associated with nonconscious processing and late visual regions BA19/37 are associated with conscious processing. However, evidence for this dissociation has only been observed using a limited number of experimental paradigms. In the present functional magnetic resonance imaging (fMRI) study, we tested the hypothesis that conscious processing during retrieval can occur in BA17/18 using memorial paradigms that recruited processing in these early visual regions. During the encoding phase of Experiment 1, abstract shapes with colored and oriented internal lines were presented to the left and right of fixation. During the retrieval phase, old shapes and new shapes were presented at fixation and participants classified each item as ""old-left"", ""old-right"", or ""new"". The contrast of spatial memory-hits>spatial memory-misses (with accurate item memory) produced activity in BA17/18. During the encoding phase of Experiment 2, abstract shapes with colored and oriented internal lines were presented at fixation. During the retrieval phase, old shapes, changed shapes (with the same outline but different colored and oriented internal lines), and new shapes were presented at fixation and participants made an old-new classification during runs with a specific retrieval orientation or a non-specific retrieval orientation. Critically, the contrast of old-hits>old-misses during specific retrieval orientation produced activity in BA17/18. The results of the present experiments support the hypothesis that conscious processing during retrieval can occur in BA17/18.",1,0.6142123974452052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.11421239744520517
24057119,The delusion of the Master: the last days of Henry James.,"The novelist Henry James shared with his brother William, the author of the Principles of Psychology, a deep interest in the ways in which personal identity is built through one's history and experiences. At the end of his life, Henry James suffered a vascular stroke in the right hemisphere and developed a striking identity delusion. He dictated in a perfectly clear and coherent manner two letters as if they were written by Napoleon Bonaparte. He also showed signs of reduplicative paramnesia. Negative symptoms resulting from right hemisphere damage may disrupt the feelings of ""warmth and intimacy and immediacy"" and the ""resemblance among the parts of a continuum of feelings (especially bodily feelings)"", which are the foundation of personal identity according to William James. On the other hand, a left hemisphere receiving inadequate input from the damaged right hemisphere may produce positive symptoms such as delusional, confabulatory narratives. Other fragments dictated during Henry James's final disease reveal some form of insight, if partial and disintegrated, into his condition. Thus, even when consciousness is impaired by brain damage, something of its deep nature may persist, as attested by the literary characteristics of the last fragments of the Master.",1,0.6141720321554613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,0.11417203215546134
37242472,Margaritaria nobilis L.f. (Phyllanthaceae) Ethanolic Extract: Low Acute Oral Toxicity and Antinociceptive Activity.,"Margaritaria nobilis L.f. (Phyllanthaceae), a native Brazilian tree occurring mainly in the Amazon, is used in folk medicine for the treatment of abscesses (bark) and cancer-like symptoms (leaves). The present study evaluates the safety of its acute oral administration and its effects on nociception and plasma leakage. The chemical constitution of the leaf's ethanolic extract is determined by ultra-performance liquid chromatography-high-resolution mass spectrometry (LC-MS. Its acute oral toxicity is evaluated in female rats at a dose of 2000 mg/kg, evaluating the occurrence of deaths and Hippocratic, behavioral, hematological, biochemical, and histopathological changes, as well as food and water consumption and weight gain. Antinociceptive activity is evaluated in male mice with acetic-acid-induced peritonitis (APT) and formalin (FT) tests. An open field (OF) test is performed to verify possible interferences in the animals' consciousness or locomotion. LC-MS analysis shows the presence of 44 compounds classified as phenolic acid derivatives, flavonoids and O-glycosylated derivatives, and hydrolyzable tannins. No deaths or significant behavioral, histological, or biochemical changes are observed in the toxicity assessment. In nociception tests, M. nobilis extract significantly reduces abdominal contortions in APT, demonstrating selectivity for inflammatory components (FT second phase), not interfering in neuropathic components (FT first phase) or consciousness and locomotion levels in OF. Additionally, M. nobilis extract inhibits plasma acetic-acid-induced leakage. These data demonstrate the low toxicity of M. nobilis ethanolic extract, as well as its effectiveness in modulating inflammatory nociception and plasma leakage, possibly related to the flavonoids and tannins present in its composition.",0,0.386803162551293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.11319683744870701
