pmid,title,abstract,model_prob,pred,abs_margin,Human label
39089142,The prevalence of complicated cervical injuries in near-hanging patients without abnormal levels of consciousness or neck signs.,"BACKGROUND: Cervical injuries are important complications of near-hanging, which is defined as self-injury by hanging if the patient survives at admission. Previous studies have reported that complicated cervical injuries due to near-hanging are uncommon. The primary aim of this study was to evaluate whether cervical imaging can be safely omitted for near-hanging patients who are alert and have no abnormal neck symptoms or signs. METHODS: This was a retrospective observational study to investigate the prevalence of cervical injuries among hospitalized near-hanging patients between April 2014 and June 2023. The primary outcome was the prevalence of any complicated cervical injuries, which included laryngeal fractures, laryngeal deviations, spinal cord injuries, cervical spine fractures, and blunt cerebrovascular injuries. The primary aim of this study was to determine the primary outcome among near-hanging patients with normal levels of consciousness and no abnormal neck symptoms or signs. RESULTS: During the study period, a total of 63 near-hanging patients were hospitalized. Of these, 11 patients (18%) with normal levels of consciousness and no neck symptoms or signs at admission were included. The median age of the patients was 37 years (IQR 27 to 53); 5 (45%) were women, and none had cardiac arrest at the scene. For the primary outcome, no complicated cervical injuries (0%; 95% CI, 0% to 27%) occurred among the small number of near-hanging patients who had normal levels of consciousness and no abnormal neck symptoms or signs at admission. CONCLUSIONS: There were no cases of complicated cervical injuries among near-hanging patients with normal levels of consciousness and no abnormal neck symptoms or signs. Further prospective multicenter studies are warranted to investigate whether cervical imaging can be safely omitted in assessments of these patients.",0.06830421419419640,0,0.4316957858058040,0
17619835,Hypothermia with loss of consciousness and hyponatraemia.,,0.1067383864357730,0,0.3932616135642270,0
10422053,The patient's part in analytic process: the influence of the analyst's expectations.,"The psychoanalyst's expectations of the patient are complex and crucial to the work of analysis. These expectations, operating at a level generally outside the consciousness of patient and analyst, are part of the ""microstructure"" of analysis, the interactional give-and-take that brings about change. The view taken here is that analytic process is necessarily interactive, as well as intrapsychic. In addition to transference-countertransference motivations, both parties to an analysis operate in a social context that prescribes a range of desired and undesired behavior. The analyst brings to the interaction professional analytic attitudes about how to listen and act, and a set of expectations of the patient. These attitudes and expectations modulate subjective reactions to the patient's transferentially driven actions, and influence the expression of countertransference. The mutative process of psychoanalysis involves the action of these attitudes and expectations on the patient, both in ways specific to individuals and in more general ways. Such expectations lie behind analytic tactics and, though not often written of, are part of the oral tradition of psychoanalysis. Here the expected patient role is described in terms of five bipolar continua: (1) reporting and editing; (2) transferring and containing; (3) thinking about oneself and thinking about the analyst; (4) regressing and listening/self-observing; (5) initiating trial action and mediating among inner states. The activity and thinking of the dyad move constantly along these continua. A clinical example from the beginning of an hour illustrates how these expectancies emerge in analytic work.",0.3632582529663670,0,0.13674174703363300,0
17317475,Drug adverse events and drop-out risk: a clinical case.,"We report a brief discussion on a clinical case of a female patient, 85 years old, affected by severe cognitive impairment and chronic obstructive pulmonary disease (COPD). The patient was not taking drugs at home (apart from promazine: 10 drops when necessary to control her behavioral diseases). A previous neuropsychological evaluation had shown a severe cognitive impairment MMSE=16/30; ADL=3/6; IADL=0/8) due to multiple brain ischemic areas (confirmed in 2003 by MRI neuroimaging). When the patient was admitted to our center she was able to perform some basic activities of daily living such as eating and walking and was not too confused. She was included in cognitive rehabilitation groups. Since she showed signs of Parkinsonism, a therapy based on omeprazol 20mg, acetylsalicylic acid, donepezil 10mg, pramipexol 0.18 mg, nimodipine 10 drops, levodopa+carbidopa 100/25mg was started. A few days later she became sleepy during daytime and, once, she lost her balance and fell. She was not self-sufficient any more. At first this was attributed to a lung infection that the patient had, but her state continue after the infection was completely cured with appropriate antibiotics therapy. At that point an adverse drug reaction was suspected and therapy with pramipexol 0.18 mg was interrupted. In a few days the patient regained her previous level of consciousness and self-sufficiency. We consider this a typical case of complex management in a patient with dementia and comorbidity in which adverse drug reactions can play an important role in lowering the level of cognitive functions. In this case the relationship with the family of the patient was made difficult by the attitude of the patient's daughter who decided, after the onset of the adverse drug reaction, to interrupt her mother's stay in our center even at risk of the worst consequences.",0.03956572489393770,0,0.46043427510606200,0
1164217,Pure motor hemiplegia due to pyramidal infarction.,"A 77-year-old man suddenly developed left hemiplegia without sensory impairment, visual or speech difficulties, loss of consciousness, or ataxia. He died one month later of pulmonary embolism, and a cystic infarction in the right medullary pyramid was the only lesion in the corticospinal system.",0.21224206375330000,0,0.2877579362467000,0
25588680,Neural correlates of consciousness: what we know and what we have to learn!,"Consciousness is a multifaceted concept with two major components: awareness of environment and of self (i.e., the content of consciousness) and wakefulness (i.e., the level of consciousness). Medically speaking, consciousness is the state of the patient's awareness of self and environment and his responsiveness to external stimulation and inner need. A basic understanding of consciousness and its neural correlates is of major importance for all clinicians, especially those involved with patients suffering from altered states of consciousness. To this end, in this review it is shown that consciousness is dependent on the brainstem and thalamus for arousal; that basic cognition is supported by recurrent electrical activity between the cortex and the thalamus at gamma band frequencies; and that some kind of working memory must, at least fleetingly, be present for awareness to occur. New advances in neuroimaging studies are also presented in order to better understand and demonstrate the neurophysiological basis of consciousness. In particular, recent functional magnetic resonance imaging studies have offered the possibility to measure directly and non-invasively normal and severely brain damaged subjects' brain activity, whilst diffusion tensor imaging studies have allowed evaluating white matter integrity in normal subjects and patients with disorder of consciousness.",0.4109259607704450,0,0.08907403922955510,1
32029711,Breathing is coupled with voluntary action and the cortical readiness potential.,"Voluntary action is a fundamental element of self-consciousness. The readiness potential (RP), a slow drift of neural activity preceding self-initiated movement, has been suggested to reflect neural processes underlying the preparation of voluntary action; yet more than fifty years after its introduction, interpretation of the RP remains controversial. Based on previous research showing that internal bodily signals affect sensory processing and ongoing neural activity, we here investigated the potential role of interoceptive signals in voluntary action and the RP. We report that (1) participants initiate voluntary actions more frequently during expiration, (2) this respiration-action coupling is absent during externally triggered actions, and (3) the RP amplitude is modulated depending on the respiratory phase. Our findings demonstrate that voluntary action is coupled with the respiratory system and further suggest that the RP is associated with fluctuations of ongoing neural activity that are driven by the involuntary and cyclic motor act of breathing.",0.28719811409365200,0,0.21280188590634800,0
26748074,Using category theory to assess the relationship between consciousness and integrated information theory.,"One of the most mysterious phenomena in science is the nature of conscious experience. Due to its subjective nature, a reductionist approach is having a hard time in addressing some fundamental questions about consciousness. These questions are squarely and quantitatively tackled by a recently developed theoretical framework, called integrated information theory (IIT) of consciousness. In particular, IIT proposes that a maximally irreducible conceptual structure (MICS) is identical to conscious experience. However, there has been no principled way to assess the claimed identity. Here, we propose to apply a mathematical formalism, category theory, to assess the proposed identity and suggest that it is important to consider if there exists a proper translation between the domain of conscious experience and that of the MICS. If such translation exists, we postulate that questions in one domain can be answered in the other domain; very difficult questions in the domain of consciousness can be resolved in the domain of mathematics. We claim that it is possible to empirically test if such a functor exists, by using a combination of neuroscientific and computational approaches. Our general, principled and empirical framework allows us to assess the relationship between the domain of consciousness and the domain of mathematical structures, including those suggested by IIT.",0.3857341036525170,0,0.11426589634748300,1
38686264,Severe Pseudomonas aeruginosa Pneumonia in a Breast Cancer Patient Despite Pegfilgrastim Administration.,"Pegfilgrastim dramatically reduces febrile neutropenia (FN) caused by high-risk chemotherapy. This report details the presentation of a 72-year-old female who developed a fatal infection of Pseudomonas aeruginosa pneumonia that occurred during preoperative chemotherapy despite pegfilgrastim administration. She was brought to the hospital with symptoms of high fever and general fatigue during chemotherapy, but her respiratory symptoms were minimal, and a chest computed tomography (CT) showed no obvious signs of pneumonia. She had FN. After she was hospitalized, her breathing and consciousness worsened rapidly, and the chest CT showed prominent lobar pneumonia. Her blood cultures suggested P. aeruginosa, so she was quickly switched to meropenem. She was diagnosed with septic shock and acute respiratory distress syndrome due to severe P. aeruginosa pneumonia, and she was started on noninvasive positive pressure ventilation with immunoglobulin preparations. P. aeruginosa developed drug resistance, so it was necessary to change antibiotics. She was discharged without complications of pulmonary fibrosis on chest CT. It is crucial to always be aware that severe infections can occur even with pegfilgrastim administration, promptly identify the causative pathogen, and intervene with early treatment.",0.35083724842510900,0,0.14916275157489100,0
19910628,The effect of preoperative heart rate and anxiety on the propofol dose required for loss of consciousness.,"BACKGROUND: Conflicting results have been reported on the effect of anxiety on the propofol dose required for inducing loss of consciousness (LOC). The hemodynamic effects of anxiety, increased heart rate (HR), and cardiac output may account for these discrepancies. We therefore designed this study to address, first, the effect of perioperative HR on propofol dose required for LOC and, second, the effect of perioperative anxiety on HR. METHODS: Forty-five ASA physical status I-II female patients undergoing gynecological surgery were studied. Anxiety was assessed in the operating room with the State-Trait Anxiety Inventory (STAI)-state Spielberger scale (situational anxiety). After HR recording, anesthesia was induced with a 200-mL/h 1% propofol infusion with the Base Primea pump (Fresenius-Vial, Brezins, France) until LOC. The propofol dose was recorded at the time of LOC. Relationships between STAI-state and HR versus propofol dose at LOC were tested with the Spearman test with a P value of 0.01. RESULTS: A significant relationship was observed between HR and propofol dose at LOC (rho = 0.487, P = 0.0012) but not between STAI-state and propofol dose (rho = 0.330, P = 0.0306). However, a significant relationship was observed between STAI-state and HR (rho = 0.462 and P = 0.0054). CONCLUSION: Increased perioperative HR is associated with increased propofol dose required for LOC. Perioperative anxiety accounts for increased HR.",0.03526216763235650,0,0.46473783236764400,0
6446149,[Combined cranial and abdominal injury].,,0.2042598739425300,0,0.2957401260574700,0
19620810,[A case of hyperammonemia with encephalopathy related to FOLFIRI chemotherapy for advanced colon cancer].,"A 50-year-old man undergoing operations for sigmoid colon cancer, small intestine invasion, and liver metastasis was given adjuvant chemotherapy postoperatively. During the course, lung, brain and bone metastasis were found, FOLFIRI therapy was started. Fifth FOLFIRI therapy was performed, but on the night of the next day, he was transported on an emergency basis to our hospital because of a coma. Laboratory examination revealed hyperammonemia, so aminoleban was started for its treatment. After 3 days in the hospital, consciousness and serum ammonia were improved. Cases of hyperammonemia caused by 5-FU have been reported in the literature, and this case was diagnosed with the same. Hyperammonemia should be taken into account as a differential diagnosis in the disturbance of consciousness in chemotherapy.",0.11593032874284300,0,0.38406967125715700,0
16018231,The migraine variants.,"The migraine variants are unique to pediatrics and are a fascinating and challenging group of disorders characterized by the onset of focal neurological signs and symptoms such as hemiparesis, altered consciousness nystagmus, or ophthalmoparesis followed by headache. Because all of the diagnoses discussed represent diagnoses of exclusion, only after a careful medical history, a physical examination, and appropriate neurodiagnostic studies can they be entertained comfortably. Often, these ominous neurological signs initially lead the clinician in the direction of epileptic, cerebrovascular, traumatic, or metabolic disorders, and only after thorough neurodiagnostic testing does the diagnosis become apparent. Some of these entities occur in infants and young children in which the medical history is limited.",0.23054494897898600,0,0.26945505102101400,0
2273607,Reversible ischemic cerebrovascular disease associated with hyperleukocytosis in a patient with chronic myelogenous leukemia.,"A 31-year-old man with chronic myelogenous leukemia in a chronic phase complicated with reversible ischemic cerebrovascular disease is described. Before therapy, the WBC count was 530.0 x 10(9)/l. Four days after initiation of busulfan, he rapidly developed disturbance of consciousness and right hemiplegia. Computerized tomography demonstrated the presence of multiple low density areas in the cerebrum. The symptoms were, however, completely relieved in accordance with the decrease in the WBC counts in 8 days. Repeated CT studies showed no abnormal findings after one month. The intracranial change was considered to be one of the manifestations of hyperleukocytic syndrome.",0.11705273968843000,0,0.38294726031157000,0
30507680,Neuromonitoring in the elderly.,"PURPOSE OF REVIEW: To summarize recent recommendations on intraoperative electroencephalogram (EEG) neuromonitoring in the elderly aimed at the prevention of postoperative delirium and long-term neurocognitive decline. We discuss recent perioperative EEG investigations relating to aging and cognitive dysfunction, and their implications on intraoperative EEG neuromonitoring in elderly patients. RECENT FINDINGS: The incidence of postoperative delirium in elderly can be reduced by monitoring depth of anesthesia, using an index number (0-100) derived from processed frontal EEG readings. The recently published European Society of Anaesthesiology guideline on postoperative delirium in elderly now recommends guiding general anesthesia with such indices (Level A). However, intraoperative EEG signatures are heavily influenced by age, cognitive function, and choice of anesthetic agents. Detailed spectral EEG analysis and research on EEG-based functional connectivity provide new insights into the pathophysiology of neuronal excitability, which is seen in elderly patients with postoperative delirium. SUMMARY: Anesthesiologists should become acquainted with intraoperative EEG signatures and their relation to age, anesthetic agents, and the risk of postoperative cognitive complications. A working knowledge would allow an optimized and individualized provision of general anesthesia for the elderly.",0.08799683537385230,0,0.4120031646261480,0
16295557,"Which mild head injured patients should have follow-up after discharge from an accident and emergency ward? A study in a university hospital setting in Kelantan, Malaysia.","Mild head injury (MHI) is a common presentation to many hospitals in both rural and urban settings in Southeast Asia, but it is not well studied. We studied 330 patients that presented to Hospital Universiti Sains Malaysia Emergency Department with possible MHI, with the intentions to identify prognostic factors that may improve the diagnosis of MHI in the emergency setting as well as to determine which patients would need follow-up. Patients' one-year outcomes were classified as discharged well (DW) for patients without post-traumatic signs and symptoms and discharged with long term follow-up (DFU) for patients with such signs and symptoms. Four patients died and 82 were DFU. An abnormal skull X ray was associated with mode of accident and type of transportation, older age, presence of vomiting, confusion, bleeding from ear, nose or throat, abnormal pupil size on the right side associated with orbital trauma, unequal pupillary reflexes, absence of loss of consciousness (LOC), a lower Glasgow Coma Scale (GCS) score, multiple clinical presentations, and DFU. An abnormal CT scan was associated with older age, multiple clinical presentation, skull X-ray findings, and DFU. A similar analysis on outcomes revealed that mode of accident, older age, vomiting, confusion, headache, bleeding from ear, nose and throat, neurological deficits, absence of LOC, pupil size, multiple presentation, abnormal skull X ray, CT scan of the brain, and a GCS of 13 was associated with DFU. In conclusion, all patients involved in motor vehicle accidents (MVAs), especially motorcycles, aged over 30 years of age, with multiple clinical presentations, including a lower GCS, and with abnormal radiological findings should have a longer follow-up due to persistent post-traumatic symptomatology.",0.017654850496912700,0,0.4823451495030870,0
25299946,"Do cortical midline variability and low frequency fluctuations mediate William James' ""Stream of Consciousness""? ""Neurophenomenal Balance Hypothesis"" of ""Inner Time Consciousness"".","William James famously characterized consciousness by 'stream of consciousness' which describes the temporal continuity and flow of the contents of consciousness in our 'inner time consciousness'. More specifically he distinguished between ""substantive parts"", the contents of consciousness, and ""transitive parts"", the linkages between different contents. While much research has recently focused on the substantive parts, the neural mechanisms underlying the transitive parts and their characterization by the balance between 'sensible continuity' and 'continuous change' remain unclear. The aim of this paper is to develop so-called neuro-phenomenal hypothesis about specifically the transitive parts and their two phenomenal hallmark features, sensible continuity and continuous change in 'inner time consciousness'. Based on recent findings, I hypothesize that the cortical midline structures and their high degree of variability and strong low frequency fluctuations play an essential role in mediating the phenomenal balance between sensible continuity and continuous change.",0.8698903957577820,1,0.3698903957577820,1
25535970,The absoluteness of semantic processing: lessons from the analysis of temporal clusters in phonemic verbal fluency.,"BACKGROUND: For word production, we may consciously pursue semantic or phonological search strategies, but it is uncertain whether we can retrieve the different aspects of lexical information independently from each other. We therefore studied the spread of semantic information into words produced under exclusively phonemic task demands. METHODS: 42 subjects participated in a letter verbal fluency task, demanding the production of as many s-words as possible in two minutes. Based on curve fittings for the time courses of word production, output spurts (temporal clusters) considered to reflect rapid lexical retrieval based on automatic activation spread, were identified. Semantic and phonemic word relatedness within versus between these clusters was assessed by respective scores (0 meaning no relation, 4 maximum relation). RESULTS: Subjects produced 27.5 (+/-9.4) words belonging to 6.7 (+/-2.4) clusters. Both phonemically and semantically words were more related within clusters than between clusters (phon: 0.33+/-0.22 vs. 0.19+/-0.17, p<.01; sem: 0.65+/-0.29 vs. 0.37+/-0.29, p<.01). Whereas the extent of phonemic relatedness correlated with high task performance, the contrary was the case for the extent of semantic relatedness. CONCLUSION: The results indicate that semantic information spread occurs, even if the consciously pursued word search strategy is purely phonological. This, together with the negative correlation between semantic relatedness and verbal output suits the idea of a semantic default mode of lexical search, acting against rapid task performance in the given scenario of phonemic verbal fluency. The simultaneity of enhanced semantic and phonemic word relatedness within the same temporal cluster boundaries suggests an interaction between content and sound-related information whenever a new semantic field has been opened.",0.23153950667196200,0,0.2684604933280380,0
21547175,"A Comparative Study of Induction, Maintenance and Recovery Characteristics of Sevoflurane and Halothane Anaesthesia in Pediatric Patients (6 months to 6 years).","PATIENTS #ENTITYSTARTX00026; METHODS: In a randomized , double blind clinical study, we studied 30 children, aged 6 months to 6 years, to compare halothane and sevoflurane anaesthesia in patients undergoing short surgical procedures under general anaesthesia. All the patients were premedicated with atropine 0.02mg kg(-1)and midazolam 0.1mg kg(-1)body weight intravenously and received inhalation induction using nitrous oxide in oxygen supplemented with either halothane (maximum inspired concentration of 5%) or sevoflurane (maximum inspired concentration of 8%). Induction was by inhalation of increasing concentrations of sevoflurane (1%) or halothane (0.5%) in the vaporizing setting after every three breaths of the patient. RESULTS: Time to loss of eyelash reflex and tracheal intubation was more rapid using sevoflurane. Cardiac arrhythmias were significantly more frequent during halothane than sevoflurane anaesthesia. Psychomotor recovery was more rapid after sevoflurane anaesthesia. Children who received sevoflurane had comparatively less nausea and vomiting and the incidence of clinically important side effects was significantly less with sevoflurane anaesthesia. CONCLUSION: We conclude that induction with sevoflurane in nitrous oxide and oxygen leads to fast loss of consciousness and provides ideal conditions for managing the airway without supplemental opioids or muscle relaxants with haemodynamic stability and is therefore a reasonable alternative to halothane for paediatric patients.",0.32037628499294600,0,0.17962371500705400,0
40883265,"A psychoneuroimmunological underpinnings of the relationship between childhood trauma, loneliness, and depression in older adults.","Depression is highly prevalent among older people globally. It is well known that childhood trauma and loneliness are significant risk factors for depression, and neural alterations in the default mode network and immunological dysregulation (e.g., neutrophil-to-lymphocyte ratio) are factors significantly associated with loneliness and depression. This study examined the inter-relationships and interactions of these factors for translational insight into the pathophysiological underpinnings of late-life depression. Among ninety-two healthy older adults, we measured the leukocyte distribution as reflected by neutrophil-to-lymphocyte ratio, childhood trauma history, current feelings of loneliness, and levels of depressive symptoms. All participants underwent structural MRI scanning to acquire T1-weighted images, which were used to measure the grey matter volume within the default mode network and its key regions. We observed that loneliness as a significant mediator explained the positive relationship between childhood emotional neglect and the severity of depression in late life. The modulating effect of grey matter volume in the default mode network depends on the level of neutrophil-to-lymphocyte ratio. In sum, our findings indicated that the more severe the lonely feeling those older people with childhood emotional neglect felt, the more the depressive symptoms were, which was especially obvious among those with relatively higher neutrophil-to-lymphocyte ratio and with lower grey matter volume in the default mode network. The current findings inspire future preventive and interventional studies targeting loneliness and inflammation to promote mental wellness in older adults.",0.11415548943573300,0,0.3858445105642670,0
2769091,Cybernetic model of psychophysiologic pathways: III. Clinical impairment of tension and kinesthesia.,"It is unclear whether peripheral, subcortical or intracortical loops are directly involved between receptors in muscles and tendons and the cerebral cortex in signaling movement magnitude and muscular tension information. Previous experiments have indicated that this information does reach consciousness. Data from voluntary compression of springs and strain-gauge were analyzed in patients with unilateral focal lesions of the cerebral hemispheres. It was found that the perception of signals of muscular tension is abolished by lesions of the contralateral cortex near the central sulcus. It was concluded that the possibility exists of separate cortical projection areas for kinesthetic signals from muscles and from joints.",0.10203232128515600,0,0.3979676787148440,0
22116442,Complications of endoscopic third ventriculostomy: a systematic review.,"INTRODUCTION: Endoscopic third ventriculostomy (ETV) is an established treatment for hydrocephalus. Most studies focus on success rates, and complications are insufficiently charted. The aim of this study was to perform a systematic review of ETV complications. METHODS: A Medline search discovered 24 series of ETV (seven in children, five in adults, and 12 in a mixed-age group) with detailed complications reports. RESULTS: The analysis included 2,672 ETVs performed on 2,617 patients. The cause of hydrocephalus was aqueductal stenosis in 25.9%, tumor 37.0%, meningomyelocele-Chiari II 6.1%, posthemorrhagic 5.8%, postinfectious 1.4%, cysts 3.3%, Chiari I 0.4%, Dandy-Walker malformation 0.3%, cerebellar infarct 0.9%, normal pressure hydrocephalus 1.3%, and not recorded 16.8%. Overall complication rate was 8.8%. Permanent morbidity was 2.1%, neurologic in 1.2% (hemiparesis, gaze palsy, memory disorders, and/or altered consciousness), hypothalamic in 0.9% (diabetes insipidus, weight gain, or precocious puberty). Intraoperative hemorrhage was present in 3.9%, severe in 0.6% (including four cases [0.14%] of basilar rupture). Other surgical complications were 1.13% (three thalamic infarcts, six subdural, six intracerebral, and two epidural hematomas). Cerebrospinal fluid (CSF) infections occurred in 1.8%, CSF leak in 1.7%, anesthetic complications (bradycardia and hypotension) in 0.19% of cases. Postoperative mortality was 0.22% (six patients; sepsis two, hemorrhage three, and thalamic injury one). Another two children suffered delayed ""sudden death"" (after 25 and 60 months), caused by acute hydrocephalus due to stoma occlusion. There were no differences between pediatric and adult patients or short and long series (cutoff 100 patients). All deaths were reported in long series. Complication rates were insignificantly higher in short series. CONCLUSIONS: Permanent morbidity after ETV is 2.1%, mortality is 0.22%. The incidence of delayed ""sudden death"" is 0.07%.",0.15930311200524000,0,0.3406968879947600,0
25220846,Paroxysmal sympathetic hyperactivity after severe brain injury.,"Paroxysmal sympathetic hyperactivity (PSH) is characterized by the rapid onset and paroxysmal cycling of agitation and dystonia in association with autonomic symptoms. These symptoms may include the following: tachycardia, hypertension, tachypnea, fever, pupil dilation, decreased level of consciousness, diaphoresis, and ventilator dyssynchrony. In a critically ill patient, these are all nonspecific symptoms that may reflect impending sepsis, seizure, or a number of other complications. This can confound and delay the diagnosis and treatment of PSH. While this phenomenon has been frequently observed in the traumatic brain injured population, management is highly variable, prompting this review of the literature. This article aims to outline the evidence base for the management of PSH, as well as to describe an algorithm for management developed at our institution.",0.27544423344319600,0,0.22455576655680400,0
14614917,Electrical properties affecting discharge of units of the mid and posterolateral thalamus of conscious cats.,"Discharge properties in response to intracellularly applied, rectangular currents were measured in units of the mid (lateralis dorsalis and centrolateral nuclei) and posterolateral (lateralis posterior and pulvinar nuclei) thalamus of conscious cats. A separate aim was to determine if neuronal excitability changed in association with changes in stimulus-evoked activity after the animals were trained to discriminate between two acoustic stimuli when performing a conditioned motor response. Low threshold spike (l.t.s.) discharges were observed in three of 272 cells given 1 nA intracellular, hyperpolarizing current pulses of 40 ms duration. This finding supports the view that thalamic neurons of conscious animals operate mainly in the relay as opposed to the oscillatory mode. Application of larger and longer hyperpolarizing currents in the cells produced rebound l.t.s. discharges, supporting the expectation that most thalamic neurons are capable of producing this type of discharge. Decrements of spike afterhyperpolarizations (AHP) and broadening of spike bases upon repeated discharge also were observed in each area of the thalamus studied. After conditioning, changes were found in the posterolateral thalamus (but not in the mid-thalamus) in the proportions of cells with spontaneous, rapid (>/=50 Hz), repetitive, discharges (RRD) and rapid, sustained discharges at rates >/=100 Hz during application of depolarizing current (RSD). In the posterolateral thalamus the percentage of units responding to 1 nA depolarization with RSD fell from 71% before conditioning to 45% after conditioning. The percentage of cells with RRD decreased from 69% to 46%. The changes were accompanied by a 3 mV hyperpolarization of the membrane potentials of the cells and a decrease in baseline activity. After conditioning, increases in excitability were found in cells of the mid thalamus that responded selectively to the click conditioned stimulus (CS) that elicited the conditioned response, and decreases in excitability were found in cells of the posterolateral thalamus that responded to the discriminative acoustic stimulus (DS) to which the animals were trained not to respond. An earlier study showed a potentiation of discharge in response to the CS in units of the midthalamus after similar conditioning and a reduction of the proportion of DS responsive units and peak discharge to the DS in units of the posterolateral thalamus. We conclude that the discharge properties of units of the mid and posterolateral thalamus can change to support discrimination between acoustic stimuli of different functional significance after conditioning.",0.7992073911322270,1,0.29920739113222700,0
36945904,"Okay, you ""Get it..."" whiteness, masculinity, and the development of critical consciousness in leadership development.",This article will situate the development of critical consciousness within practices of leadership and as a conduit for building a commitment to justice. Authors will focus on how this can be developed in those who are situated in privileged positions in systems of power.,0.3513806724758140,0,0.14861932752418600,0
19631366,Reactivation and centripetal spread of herpes simplex virus complicating acoustic neuroma resection.,"BACKGROUND: Herpes simplex is a common human pathogen that has rare but severe manifestations including encephalitis. CASE DESCRIPTION: A 44-year-old man underwent uneventful resection of an acoustic neuroma. Postoperatively, he developed swinging pyrexia, vomiting, and episodic confusion. Analysis of cerebrospinal fluid showed a lymphocytosis, and polymerase chain reaction revealed herpes simplex DNA. After treatment of herpes encephalitis with acyclovir, the patient made a good recovery. CONCLUSION: Herpes encephalitis is a rare complication of neurosurgical procedures, and the most likely etiology is reactivation of latent infection from manipulation of cranial nerves.",0.05722867091665630,0,0.44277132908334400,0
19815790,The effects of perceptual load on semantic processing under inattention.,"Inattentional blindness refers to a failure to consciously detect an irrelevant object that appears without any expectation when attention is engaged with another task. The perceptual load theory predicts that task-irrelevant stimuli will reach awareness only when the primary task is of low load, which allows processing resources to spill over to processing task-irrelevant stimuli as well. We studied whether perceptual load has an effect on inattentional blindness for a task-irrelevant stimulus whose meaning is or is not relevant to the attentional goals of the observer. In the critical trial, a word appeared without any expectation in the center of a display of attended pictures. The results showed that, under both high and low load, unexpected words belonging to the attended semantic category were detected more often than semantically unrelated words. These results imply that task-irrelevant stimuli, whose meanings are relevant to the observer's task, enter awareness irrespective of perceptual load.",0.24372448000766600,0,0.25627551999233400,0
29784540,Recommendations for the use of electroencephalography and evoked potentials in comatose patients.,"Predicting the outcome of a comatose or poorly responsive patient is a major issue for intensive care unit teams, in order to give the most accurate information to the family and to choose the best therapeutic option. However, determining the level of cortical activity in patients with disorders of consciousness is a real challenge. Reliable criteria are required to help clinicians in the decision-making process, especially in the acute phase of coma. In this paper, we propose recommendations for recording and interpreting electroencephalography and evoked potentials in comatose patients based on the literature and the clinical experience of a group of neurophysiologists trained in the management of comatose patients. We propose methodological guidelines and discuss prognostic value of each test as well as the limitations concerning recording and interpretation. Recommendations for the strategy and timing of neurophysiological assessments are also proposed according to various clinical situations.",0.22661408591683700,0,0.27338591408316300,0
28147427,[New definitions for sepsis and septic shock - Sepsis-3].,"The article discusses new definitions for sepsis and septic shock called Sepsis-3. The definitions are put in the historical and factual context of the 1992 definition and their extended 2003 version. Also mentioned are potential impacts on clinical practice, with it-being clear that the new definition shifts the sepsis issues more to intensive care as it emphasizes organ failure. In prehospital care, emergency departments and general wards of hospitals where patients are triaged, a new scoring system, the so-called quick SOFA, may be used. In this approach, stress is placed on impaired consciousness, a drop in systolic pressure and tachypnea but its role in more precise identification is yet to be verified in common clinical practice.",0.25156114104238100,0,0.24843885895761900,0
6889699,Lobar intracerebral hematomas: clinical and CT analysis of 22 cases.,"Twenty-two cases of lobar hematomas occurred among 93 consecutive patients presenting with intracerebral hemorrhage. Arterial hypertension was the leading cause. Most hematomas were found in the parietotemporal region. Common physical findings were hemiparesis, hemisensory syndrome, and visual field defects. Seizures occurred in 23% of the patients, and coma was infrequent at onset. Mortality rate was 32%. Hematoma size on CT correlated with outcome: Patients with small hematomas did well on medical treatment, and those with medium size and large hematomas had mortalities of 14 and 60%, respectively. One-half of the survivors in the latter groups were treated surgically. It is proposed that large and medium size hematomas might benefit from surgical treatment, especially when the level of consciousness progressively deteriorates or CT scan shows prominent midline shift.",0.11127760512651200,0,0.38872239487348800,0
17879564,[Amnesic syndrome following lesion of the fornix or does reversible Korsakow's syndrome exist?].,"The 53-year-old female patient had suffered massive subarachnoid bleeding due to rupture of left-localized aneurysm of the anterior communicant artery. Following the neurosurgical intervention, deterioration of consciousness related to strong vasospasm occurred. Cerebral CT examination was performed, showing a 0.5 cm ischaemic lesion of the left hippocampal fornix. Due to intensive therapy, the patient recovered gradually, however considerable short-time memory deficit and severe anterograde amnesia remained. Admission of the patient in psychiatric care 5 weeks after the operation was necessary since acute deterioration had been added to memory disturbance and anterograde amnesia. Clinical features included severe short-time memory deficit, continuous and severe anterograde amnesia, disorientation, alterations of verbal fluency and abstraction. The amnesic syndrome was probably related to the hippocampal damage, but considering the development of cognitive deficits, cerebral CT was performed again, which verified internal hydrocephalus. A ventriculo-peritoneal shunt has been implanted and the patient was re-admitted in psychiatry care because of her memory deficit, anterograde amnesia and disorientation. Thereafter, low doses of citalopram and donepezil therapy was started together with temporarily used antipsychotic medication (risperidone). Gradual, but continuous improvement of memory and cognitive function could be detected, with total recovery after one year. The deficits in long- and short-term memory, orientation and cognition were totally restored.",0.046690924603426300,0,0.4533090753965740,0
